sample_id,group,target_depth,replicate,spearman_rho
EE87948,Healthy,10000000,12,0.8452904644591256
EE87948,Healthy,10000000,13,0.8666235876083437
EE87948,Healthy,10000000,14,0.8687081233120674
EE87948,Healthy,10000000,15,0.8505582472729264
EE87948,Healthy,10000000,16,0.8471530040477815
EE87948,Healthy,10000000,17,0.8820972640021053
EE87948,Healthy,10000000,18,0.858596356606013
EE87948,Healthy,10000000,19,0.8546643937252226
EE87948,Healthy,5000000,0,0.7513695623002654
EE87948,Healthy,5000000,1,0.7511581758523919
EE87948,Healthy,5000000,2,0.7424722072079724
EE87948,Healthy,5000000,3,0.730110958973711
EE87948,Healthy,5000000,4,0.7296417576776913
EE87948,Healthy,5000000,5,0.7358577140393001
EE87948,Healthy,5000000,6,0.7310143934486132
EE87948,Healthy,5000000,7,0.7691984098290346
EE87948,Healthy,5000000,8,0.7402463544724517
EE87948,Healthy,5000000,9,0.7481585574733667
EE87948,Healthy,5000000,10,0.7418982491750057
EE87948,Healthy,5000000,11,0.7340756458952105
EE87948,Healthy,5000000,12,0.7587611072766443
EE87948,Healthy,5000000,13,0.7374366353518392
EE87948,Healthy,5000000,14,0.7477340502175016
EE87948,Healthy,5000000,15,0.7670744195075179
EE87948,Healthy,5000000,16,0.722120152826219
EE87948,Healthy,5000000,17,0.6992378003103257
EE87948,Healthy,5000000,18,0.713991945833337
EE87948,Healthy,5000000,19,0.7327122924602144
EE87948,Healthy,2000000,0,0.5920033122240527
EE87948,Healthy,2000000,1,0.5504847819387143
EE87948,Healthy,2000000,2,0.59807176031635
EE87948,Healthy,2000000,3,0.5417430918356666
EE87948,Healthy,2000000,4,0.5920357035940785
EE87948,Healthy,2000000,5,0.5674358982125635
EE87948,Healthy,2000000,6,0.5562156668948088
EE87948,Healthy,2000000,7,0.5724923959566173
EE87948,Healthy,2000000,8,0.6027527031065476
EE87948,Healthy,2000000,9,0.6006543544578081
EE87948,Healthy,2000000,10,0.5810118232645681
EE87948,Healthy,2000000,11,0.6228343835076044
EE87948,Healthy,2000000,12,0.565786081491046
EE87948,Healthy,2000000,13,0.5835895264406873
EE87948,Healthy,2000000,14,0.6053102054791474
EE87948,Healthy,2000000,15,0.5252750129273829
EE87948,Healthy,2000000,16,0.5300289826108906
EE87948,Healthy,2000000,17,0.5424381149127723
EE87948,Healthy,2000000,18,0.5814685314058978
EE87948,Healthy,2000000,19,0.5844274184813626
EE87948,Healthy,1000000,0,0.40721583211594264
EE87948,Healthy,1000000,1,0.49835016568043494
EE87948,Healthy,1000000,2,0.44645433826582176
EE87948,Healthy,1000000,3,0.4300685207971533
EE87948,Healthy,1000000,4,0.49994323887744085
EE87948,Healthy,1000000,5,0.3783938103319288
EE87948,Healthy,1000000,6,0.5373817410718031
EE87948,Healthy,1000000,7,0.4279759166761493
EE87948,Healthy,1000000,8,0.44004950748837274
EE87948,Healthy,1000000,9,0.43411770072245787
EE87948,Healthy,1000000,10,0.4119783680095604
EE87948,Healthy,1000000,11,0.403245039215663
EE87948,Healthy,1000000,12,0.46822583242082605
EE87948,Healthy,1000000,13,0.43131114716705005
EE87948,Healthy,1000000,14,0.400966393312191
EE87948,Healthy,1000000,15,0.4211972777461454
EE87948,Healthy,1000000,16,0.4448336289265249
EE87948,Healthy,1000000,17,0.487184250729517
EE87948,Healthy,1000000,18,0.459971147339549
EE87948,Healthy,1000000,19,0.47099263413146825
EE87949,Healthy,20000000,0,0.9323356101831599
EE87949,Healthy,20000000,1,0.9418301781831496
EE87949,Healthy,20000000,2,0.9423608062211025
EE87949,Healthy,20000000,3,0.9420090997238258
EE87949,Healthy,20000000,4,0.9516054983122304
EE87949,Healthy,20000000,5,0.9548702351934194
EE87949,Healthy,20000000,6,0.9526018752418313
EE87949,Healthy,20000000,7,0.9520710517847629
EE87949,Healthy,20000000,8,0.9561427393330476
EE87949,Healthy,20000000,9,0.9461901089266149
EE87949,Healthy,20000000,10,0.9459994450097124
EE87949,Healthy,20000000,11,0.9506639690143452
EE87949,Healthy,20000000,12,0.9454330552736455
EE87949,Healthy,20000000,13,0.94791220731102
EE87949,Healthy,20000000,14,0.950103246432624
EE87949,Healthy,20000000,15,0.9552727334313904
EE87949,Healthy,20000000,16,0.9471765846210368
EE87949,Healthy,20000000,17,0.9473615813835935
EE87949,Healthy,20000000,18,0.9488044258521251
EE87949,Healthy,20000000,19,0.9519680659109594
EE87949,Healthy,10000000,0,0.8637423281712291
EE87949,Healthy,10000000,1,0.8680818050472852
EE87949,Healthy,10000000,2,0.8469995161259778
EE87949,Healthy,10000000,3,0.889144598420232
EE87949,Healthy,10000000,4,0.8713034336327931
EE87949,Healthy,10000000,5,0.8868520064983371
EE87949,Healthy,10000000,6,0.8837010686820025
EE87949,Healthy,10000000,7,0.8572843778050786
EE87949,Healthy,10000000,8,0.888635578665893
EE87949,Healthy,10000000,9,0.875777149252001
EE87949,Healthy,10000000,10,0.8914406898333971
EE87949,Healthy,10000000,11,0.868320476926865
EE87949,Healthy,10000000,12,0.8809997251104446
EE87949,Healthy,10000000,13,0.8743034937029448
EE87949,Healthy,10000000,14,0.892504243851789
EE87949,Healthy,10000000,15,0.8790617537432532
EE87949,Healthy,10000000,16,0.8586508133994981
EE87949,Healthy,10000000,17,0.877681834229873
EE87949,Healthy,10000000,18,0.8691185034543587
EE87949,Healthy,10000000,19,0.8836939033144384
EE87949,Healthy,5000000,0,0.7594327953569852
EE87949,Healthy,5000000,1,0.7828328866920885
EE87949,Healthy,5000000,2,0.7972518991033504
EE87949,Healthy,5000000,3,0.7696834200456836
EE87949,Healthy,5000000,4,0.7984040120847182
EE87949,Healthy,5000000,5,0.809182418533028
EE87949,Healthy,5000000,6,0.7562696112245746
EE87949,Healthy,5000000,7,0.778303370180316
EE87949,Healthy,5000000,8,0.7626896302373837
EE87949,Healthy,5000000,9,0.7729057910500652
EE87949,Healthy,5000000,10,0.7792852480715391
EE87949,Healthy,5000000,11,0.764926568010412
EE87949,Healthy,5000000,12,0.7702916796688283
EE87949,Healthy,5000000,13,0.7686838061501622
EE87949,Healthy,5000000,14,0.7747263155289149
EE87949,Healthy,5000000,15,0.7888921820628703
EE87949,Healthy,5000000,16,0.7663468090012652
EE87949,Healthy,5000000,17,0.7652112285218108
EE87949,Healthy,5000000,18,0.8095888902930115
EE87949,Healthy,5000000,19,0.769101567131026
EE87949,Healthy,2000000,0,0.6190020514937574
EE87949,Healthy,2000000,1,0.5942841211546404
EE87949,Healthy,2000000,2,0.6080192711915513
EE87949,Healthy,2000000,3,0.6197753025194084
EE87949,Healthy,2000000,4,0.6192969412771079
EE87949,Healthy,2000000,5,0.6279836264837197
EE87949,Healthy,2000000,6,0.6021874988142539
EE87949,Healthy,2000000,7,0.6227352510095301
EE87949,Healthy,2000000,8,0.641439023467168
EE87949,Healthy,2000000,9,0.5885620502215108
EE87949,Healthy,2000000,10,0.6431651827216867
EE87949,Healthy,2000000,11,0.6572430024683901
EE87949,Healthy,2000000,12,0.6441178404662783
EE87949,Healthy,2000000,13,0.648502003322842
EE87949,Healthy,2000000,14,0.6057368409893175
EE87949,Healthy,2000000,15,0.6014834135251989
EE87949,Healthy,2000000,16,0.6406783127774138
EE87949,Healthy,2000000,17,0.6341281023456826
EE87949,Healthy,2000000,18,0.5955343863080512
EE87949,Healthy,2000000,19,0.6378758813646965
EE87949,Healthy,1000000,0,0.45979777012704026
EE87949,Healthy,1000000,1,0.46918048550164343
EE87949,Healthy,1000000,2,0.46900664892402205
EE87949,Healthy,1000000,3,0.5370178745008537
EE87949,Healthy,1000000,4,0.4654840518512871
EE87949,Healthy,1000000,5,0.44129413926387595
EE87949,Healthy,1000000,6,0.5351973974339428
EE87949,Healthy,1000000,7,0.5323182349714761
EE87949,Healthy,1000000,8,0.46373170803678854
EE87949,Healthy,1000000,9,0.5386675541303795
EE87949,Healthy,1000000,10,0.46717946061418036
EE87949,Healthy,1000000,11,0.5082299815511644
EE87949,Healthy,1000000,12,0.5248588198557255
EE87949,Healthy,1000000,13,0.45636686625749967
EE87949,Healthy,1000000,14,0.5276866188153648
EE87949,Healthy,1000000,15,0.4944751506726437
EE87949,Healthy,1000000,16,0.5743514042892551
EE87949,Healthy,1000000,17,0.5110633940995709
EE87949,Healthy,1000000,18,0.4751755482712027
EE87949,Healthy,1000000,19,0.5126939547123347
EE87950,Healthy,20000000,0,0.9477912428786018
EE87950,Healthy,20000000,1,0.9440827091863921
EE87950,Healthy,20000000,2,0.952241196694551
EE87950,Healthy,20000000,3,0.9410778624841853
EE87950,Healthy,20000000,4,0.930187693546349
EE87950,Healthy,20000000,5,0.9511778716379424
EE87950,Healthy,20000000,6,0.944577445246821
EE87950,Healthy,20000000,7,0.9538464995876658
EE87950,Healthy,20000000,8,0.9514660342035565
EE87950,Healthy,20000000,9,0.9445271727760195
EE87950,Healthy,20000000,10,0.9398119546992435
EE87950,Healthy,20000000,11,0.9453540408113282
EE87950,Healthy,20000000,12,0.9528232199598481
EE87950,Healthy,20000000,13,0.9473206736487747
EE87950,Healthy,20000000,14,0.9408488485254326
EE87950,Healthy,20000000,15,0.945843630835052
EE87950,Healthy,20000000,16,0.947255468803944
EE87950,Healthy,20000000,17,0.9300110498112097
EE87950,Healthy,20000000,18,0.9428835523547353
EE87950,Healthy,20000000,19,0.9563279315147197
EE87950,Healthy,10000000,0,0.8459892969925863
EE87950,Healthy,10000000,1,0.830772778377787
EE87950,Healthy,10000000,2,0.8711318230768452
EE87950,Healthy,10000000,3,0.8628016456895103
EE87950,Healthy,10000000,4,0.8679519164752646
EE87950,Healthy,10000000,5,0.8787121489458443
EE87950,Healthy,10000000,6,0.867361294768891
EE87950,Healthy,10000000,7,0.8772455427708208
EE87950,Healthy,10000000,8,0.8458254706315276
EE87950,Healthy,10000000,9,0.86354840726907
EE87950,Healthy,10000000,10,0.8592662347567592
EE87950,Healthy,10000000,11,0.8568825309641589
EE87950,Healthy,10000000,12,0.8497611978410098
EE87950,Healthy,10000000,13,0.8675157551371738
EE87950,Healthy,10000000,14,0.8789546640680268
EE87950,Healthy,10000000,15,0.8776566251639893
EE87950,Healthy,10000000,16,0.8767947617254728
EE87950,Healthy,10000000,17,0.8673025387548676
EE87950,Healthy,10000000,18,0.8601803588155518
EE87950,Healthy,10000000,19,0.8587544414696605
EE87950,Healthy,5000000,0,0.7781306269001356
EE87950,Healthy,5000000,1,0.7542977874647757
EE87950,Healthy,5000000,2,0.7546843713348229
EE87950,Healthy,5000000,3,0.7658023512470077
EE87950,Healthy,5000000,4,0.7608441773709254
EE87950,Healthy,5000000,5,0.7582496303036689
EE87950,Healthy,5000000,6,0.7835352229927526
EE87950,Healthy,5000000,7,0.7433954852973172
EE87950,Healthy,5000000,8,0.7681657826367151
EE87950,Healthy,5000000,9,0.7761561174752987
EE87950,Healthy,5000000,10,0.7753384333379801
EE87950,Healthy,5000000,11,0.7644332449023824
EE87950,Healthy,5000000,12,0.7794511064540928
EE87950,Healthy,5000000,13,0.7328805928260538
EE87950,Healthy,5000000,14,0.7553404135850159
EE87950,Healthy,5000000,15,0.7615725369956484
EE87950,Healthy,5000000,16,0.7664107110519932
EE87950,Healthy,5000000,17,0.7711472921285719
EE87950,Healthy,5000000,18,0.7665995483375353
EE87950,Healthy,5000000,19,0.7583470793041237
EE87950,Healthy,2000000,0,0.5755771659071085
EE87950,Healthy,2000000,1,0.6402155798716688
EE87950,Healthy,2000000,2,0.5846771410664527
EE87950,Healthy,2000000,3,0.6115766359360348
EE87950,Healthy,2000000,4,0.5745652676798942
EE87950,Healthy,2000000,5,0.5796028324503951
EE87950,Healthy,2000000,6,0.6397205402244559
EE87950,Healthy,2000000,7,0.6273998201753196
EE87950,Healthy,2000000,8,0.5962126500898404
EE87950,Healthy,2000000,9,0.5937613607739286
EE87950,Healthy,2000000,10,0.6214839061148639
EE87950,Healthy,2000000,11,0.562564671517709
EE87950,Healthy,2000000,12,0.6129109574696988
EE87950,Healthy,2000000,13,0.6168253328850868
EE87950,Healthy,2000000,14,0.5820878282241195
EE87950,Healthy,2000000,15,0.567196625971503
EE87950,Healthy,2000000,16,0.6375126401572494
EE87950,Healthy,2000000,17,0.5976683339880147
EE87950,Healthy,2000000,18,0.5699348202318333
EE87950,Healthy,2000000,19,0.6160239090088175
EE87950,Healthy,1000000,0,0.46726365582782753
EE87950,Healthy,1000000,1,0.4770580937634458
EE87950,Healthy,1000000,2,0.5067377354074472
EE87950,Healthy,1000000,3,0.48113585557248817
EE87950,Healthy,1000000,4,0.45037087377974055
EE87950,Healthy,1000000,5,0.5039778148398019
EE87950,Healthy,1000000,6,0.547490081825932
EE87950,Healthy,1000000,7,0.45541948898768314
EE87950,Healthy,1000000,8,0.501565046759245
EE87950,Healthy,1000000,9,0.4761437492965072
EE87950,Healthy,1000000,10,0.4837936784185835
EE87950,Healthy,1000000,11,0.4899703373190024
EE87950,Healthy,1000000,12,0.46270066189286174
EE87950,Healthy,1000000,13,0.43438593191959046
EE87950,Healthy,1000000,14,0.47786172587909054
EE87950,Healthy,1000000,15,0.4744162808291476
EE87950,Healthy,1000000,16,0.4868471510199963
EE87950,Healthy,1000000,17,0.47590020119543197
EE87950,Healthy,1000000,18,0.48356324774485737
EE87950,Healthy,1000000,19,0.5100158102245576
EE87951,Healthy,20000000,0,0.9563011590959132
EE87951,Healthy,20000000,1,0.9454600059384616
EE87951,Healthy,20000000,2,0.9506001972430271
EE87951,Healthy,20000000,3,0.9528695342901923
EE87951,Healthy,20000000,4,0.9530436527219929
EE87951,Healthy,20000000,5,0.9593677409941102
EE87951,Healthy,20000000,6,0.9521757312908997
EE87951,Healthy,20000000,7,0.950031592756986
EE87951,Healthy,20000000,8,0.9481188955953835
EE87951,Healthy,20000000,9,0.9527764496515678
EE87951,Healthy,20000000,10,0.9536258714064054
EE87951,Healthy,20000000,11,0.9472109783853432
EE87951,Healthy,20000000,12,0.9478092865769215
EE87951,Healthy,20000000,13,0.9539979494020829
EE87951,Healthy,20000000,14,0.9547972135839735
EE87951,Healthy,20000000,15,0.9477965843344223
EE87951,Healthy,20000000,16,0.9401423911636426
EE87951,Healthy,20000000,17,0.9515992449005383
EE87951,Healthy,20000000,18,0.951597030150564
EE87951,Healthy,20000000,19,0.9494403847932662
EE87951,Healthy,10000000,0,0.8858917821050808
EE87951,Healthy,10000000,1,0.8767931332328446
EE87951,Healthy,10000000,2,0.870811679809688
EE87951,Healthy,10000000,3,0.8730845995406349
EE87951,Healthy,10000000,4,0.8864997309730179
EE87951,Healthy,10000000,5,0.8666893135708154
EE87951,Healthy,10000000,6,0.8713337887358761
EE87951,Healthy,10000000,7,0.886488899648521
EE87951,Healthy,10000000,8,0.8952179134061735
EE87951,Healthy,10000000,9,0.8713151445906036
EE87951,Healthy,10000000,10,0.8688033065696538
EE87951,Healthy,10000000,11,0.8739856119419319
EE87951,Healthy,10000000,12,0.8552969654016971
EE87951,Healthy,10000000,13,0.9029022344221653
EE87951,Healthy,10000000,14,0.8698111806736226
EE87951,Healthy,10000000,15,0.8831926350963717
EE87951,Healthy,10000000,16,0.8854225808090612
EE87951,Healthy,10000000,17,0.8578794290114009
EE87951,Healthy,10000000,18,0.8942426271624755
EE87951,Healthy,10000000,19,0.8866623848167164
EE87951,Healthy,5000000,0,0.7984294165697173
EE87951,Healthy,5000000,1,0.7662608745045084
EE87951,Healthy,5000000,2,0.7811637921789981
EE87951,Healthy,5000000,3,0.7807904240982527
EE87951,Healthy,5000000,4,0.7640341789346725
EE87951,Healthy,5000000,5,0.7841350875065661
EE87951,Healthy,5000000,6,0.7870051301915553
EE87951,Healthy,5000000,7,0.7660553538658357
EE87951,Healthy,5000000,8,0.7733042106730177
EE87951,Healthy,5000000,9,0.7664111795108788
EE87951,Healthy,5000000,10,0.771035825535025
EE87951,Healthy,5000000,11,0.7925994781006827
EE87951,Healthy,5000000,12,0.8184270987965521
EE87951,Healthy,5000000,13,0.7975423570532356
EE87951,Healthy,5000000,14,0.7689223026625205
EE87951,Healthy,5000000,15,0.7750011399448398
EE87951,Healthy,5000000,16,0.7837560465931284
EE87951,Healthy,5000000,17,0.7654224689453778
EE87951,Healthy,5000000,18,0.745838419658642
EE87951,Healthy,5000000,19,0.7970741850045794
EE87951,Healthy,2000000,0,0.6233823408663826
EE87951,Healthy,2000000,1,0.6300665368030515
EE87951,Healthy,2000000,2,0.6586670327952547
EE87951,Healthy,2000000,3,0.6371195767690705
EE87951,Healthy,2000000,4,0.6256245778641443
EE87951,Healthy,2000000,5,0.5901312754048951
EE87951,Healthy,2000000,6,0.6311817014218514
EE87951,Healthy,2000000,7,0.6251195395091567
EE87951,Healthy,2000000,8,0.6060302440443246
EE87951,Healthy,2000000,9,0.6041415437727328
EE87951,Healthy,2000000,10,0.6015429056700807
EE87951,Healthy,2000000,11,0.5949000558182183
EE87951,Healthy,2000000,12,0.6557529428043893
EE87951,Healthy,2000000,13,0.5931618932011641
EE87951,Healthy,2000000,14,0.5985547648572195
EE87951,Healthy,2000000,15,0.5762405862326636
EE87951,Healthy,2000000,16,0.6099085804876461
EE87951,Healthy,2000000,17,0.657388470147304
EE87951,Healthy,2000000,18,0.6401438063354719
EE87951,Healthy,2000000,19,0.6415663507032601
EE87951,Healthy,1000000,0,0.4740548769182719
EE87951,Healthy,1000000,1,0.5079898589181279
EE87951,Healthy,1000000,2,0.46570703268588165
EE87951,Healthy,1000000,3,0.4775590662931697
EE87951,Healthy,1000000,4,0.49480430198932773
EE87951,Healthy,1000000,5,0.5109679401703501
EE87951,Healthy,1000000,6,0.5355326284715999
EE87951,Healthy,1000000,7,0.5619449363578533
EE87951,Healthy,1000000,8,0.5380918827768412
EE87951,Healthy,1000000,9,0.49226149171603123
EE87951,Healthy,1000000,10,0.5165386076831825
EE87951,Healthy,1000000,11,0.4854374959043447
EE87951,Healthy,1000000,12,0.5478611712143071
EE87951,Healthy,1000000,13,0.4976359487436789
EE87951,Healthy,1000000,14,0.5174770694328777
EE87951,Healthy,1000000,15,0.4389020967807224
EE87951,Healthy,1000000,16,0.5493856484432225
EE87951,Healthy,1000000,17,0.46951873481321393
EE87951,Healthy,1000000,18,0.5212121458862629
EE87951,Healthy,1000000,19,0.503354312609828
EE87952,Healthy,20000000,0,0.9222031941905806
EE87952,Healthy,20000000,1,0.9070442728519857
EE87952,Healthy,20000000,2,0.9194229664361158
EE87952,Healthy,20000000,3,0.9208830553531657
EE87952,Healthy,20000000,4,0.9129436502466841
EE87952,Healthy,20000000,5,0.9177992941461555
EE87952,Healthy,20000000,6,0.931946661003855
EE87952,Healthy,20000000,7,0.9222757598220905
EE87952,Healthy,20000000,8,0.926813000842908
EE87952,Healthy,20000000,9,0.9330999594831035
EE87952,Healthy,20000000,10,0.9280042257430199
EE87952,Healthy,20000000,11,0.9291036862738866
EE87952,Healthy,20000000,12,0.9276791635019628
EE87952,Healthy,20000000,13,0.9290095116997426
EE87952,Healthy,20000000,14,0.9188511701045233
EE87952,Healthy,20000000,15,0.9164710304189397
EE87952,Healthy,20000000,16,0.9267302734173984
EE87952,Healthy,20000000,17,0.9256104567465846
EE87952,Healthy,20000000,18,0.9314336858259911
EE87952,Healthy,20000000,19,0.9163217953544968
EE87952,Healthy,10000000,0,0.8034094773059781
EE87952,Healthy,10000000,1,0.821473108375533
EE87952,Healthy,10000000,2,0.8558895412992246
EE87952,Healthy,10000000,3,0.8293288726096802
EE87952,Healthy,10000000,4,0.8138039503322777
EE87952,Healthy,10000000,5,0.8243550843494042
EE87952,Healthy,10000000,6,0.8115105767339214
EE87952,Healthy,10000000,7,0.7991729211640204
EE87952,Healthy,10000000,8,0.8034658231509119
EE87952,Healthy,10000000,9,0.8406077475961454
EE87952,Healthy,10000000,10,0.8133944953919278
EE87952,Healthy,10000000,11,0.8386191300758346
EE87952,Healthy,10000000,12,0.8151115985732802
EE87952,Healthy,10000000,13,0.840633301241172
EE87952,Healthy,10000000,14,0.8205441318333855
EE87952,Healthy,10000000,15,0.8335904614626992
EE87952,Healthy,10000000,16,0.8432185795899486
EE87952,Healthy,10000000,17,0.7998912818321455
EE87952,Healthy,10000000,18,0.8313530428710456
EE87952,Healthy,10000000,19,0.8216959513067678
EE87952,Healthy,5000000,0,0.7391120080342012
EE87952,Healthy,5000000,1,0.6717913593449969
EE87952,Healthy,5000000,2,0.696563088995269
EE87952,Healthy,5000000,3,0.7070837494878602
EE87952,Healthy,5000000,4,0.7150411487517279
EE87952,Healthy,5000000,5,0.6836893220990575
EE87952,Healthy,5000000,6,0.7154208480929048
EE87952,Healthy,5000000,7,0.6689106426553029
EE87952,Healthy,5000000,8,0.6761323560640505
EE87952,Healthy,5000000,9,0.7296953381644099
EE87952,Healthy,5000000,10,0.7124449196965031
EE87952,Healthy,5000000,11,0.7084408470969328
EE87952,Healthy,5000000,12,0.7306304925902039
EE87952,Healthy,5000000,13,0.6545139210063824
EE87952,Healthy,5000000,14,0.6910383411183165
EE87952,Healthy,5000000,15,0.6869233344754496
EE87952,Healthy,5000000,16,0.6714106177623376
EE87952,Healthy,5000000,17,0.6593139896412887
EE87952,Healthy,5000000,18,0.702222610744381
EE87952,Healthy,5000000,19,0.6976756199020039
EE87952,Healthy,2000000,0,0.5305976914911537
EE87952,Healthy,2000000,1,0.5365716888976303
EE87952,Healthy,2000000,2,0.52147271893603
EE87952,Healthy,2000000,3,0.5188432073892925
EE87952,Healthy,2000000,4,0.48603454368390026
EE87952,Healthy,2000000,5,0.5031385858530858
EE87952,Healthy,2000000,6,0.5324453443568946
EE87952,Healthy,2000000,7,0.5278713753946289
EE87952,Healthy,2000000,8,0.5185758499058664
EE87952,Healthy,2000000,9,0.5447898776146997
EE87952,Healthy,2000000,10,0.5053058333217086
EE87952,Healthy,2000000,11,0.4999552245915452
EE87952,Healthy,2000000,12,0.4924406589878139
EE87952,Healthy,2000000,13,0.48001237394101604
EE87952,Healthy,2000000,14,0.4873209869154694
EE87952,Healthy,2000000,15,0.5352567612696628
EE87952,Healthy,2000000,16,0.46248691587343116
EE87952,Healthy,2000000,17,0.5453472366660492
EE87952,Healthy,2000000,18,0.5201837825644392
EE87952,Healthy,2000000,19,0.5424797689911481
EE87952,Healthy,1000000,0,0.4167502192605462
EE87952,Healthy,1000000,1,0.37698478090165993
EE87952,Healthy,1000000,2,0.46899505967384425
EE87952,Healthy,1000000,3,0.36246669996285
EE87952,Healthy,1000000,4,0.39070307783350716
EE87952,Healthy,1000000,5,0.42894527242191116
EE87952,Healthy,1000000,6,0.41422420145630157
EE87952,Healthy,1000000,7,0.41679815933391556
EE87952,Healthy,1000000,8,0.3921193390781584
EE87952,Healthy,1000000,9,0.4058080411485522
EE87952,Healthy,1000000,10,0.3834119884569888
EE87952,Healthy,1000000,11,0.4667101398336792
EE87952,Healthy,1000000,12,0.4229173727202134
EE87952,Healthy,1000000,13,0.46820480754235294
EE87952,Healthy,1000000,14,0.4150067967594816
EE87952,Healthy,1000000,15,0.4146114336278777
EE87952,Healthy,1000000,16,0.412849923026846
EE87952,Healthy,1000000,17,0.4038692296033329
EE87952,Healthy,1000000,18,0.4295376156842645
EE87952,Healthy,1000000,19,0.4345192076728615
EE87953,Healthy,20000000,0,0.9262663484374939
EE87953,Healthy,20000000,1,0.9312608050485877
EE87953,Healthy,20000000,2,0.9327866375014494
EE87953,Healthy,20000000,3,0.9298967144835528
EE87953,Healthy,20000000,4,0.9335197197429329
EE87953,Healthy,20000000,5,0.9314539442742851
EE87953,Healthy,20000000,6,0.9402105445549069
EE87953,Healthy,20000000,7,0.93602877090496
EE87953,Healthy,20000000,8,0.9396635664509675
EE87953,Healthy,20000000,9,0.9363947257683555
EE87953,Healthy,20000000,10,0.9258065272590125
EE87953,Healthy,20000000,11,0.9388680803719739
EE87953,Healthy,20000000,12,0.9486561027435543
EE87953,Healthy,20000000,13,0.9373329980809844
EE87953,Healthy,20000000,14,0.9300533103346749
EE87953,Healthy,20000000,15,0.9277142738030256
EE87953,Healthy,20000000,16,0.9255417994973821
EE87953,Healthy,20000000,17,0.9230682494746485
EE87953,Healthy,20000000,18,0.931230530250725
EE87953,Healthy,20000000,19,0.9327865723617442
EE87953,Healthy,10000000,0,0.8580913936118796
EE87953,Healthy,10000000,1,0.8477916337168325
EE87953,Healthy,10000000,2,0.8521585344087466
EE87953,Healthy,10000000,3,0.8603043196744058
EE87953,Healthy,10000000,4,0.8539242112558807
EE87953,Healthy,10000000,5,0.8492407779967323
EE87953,Healthy,10000000,6,0.864499707522724
EE87953,Healthy,10000000,7,0.8529557792597786
EE87953,Healthy,10000000,8,0.8449324052597121
EE87953,Healthy,10000000,9,0.8323521366532026
EE87953,Healthy,10000000,10,0.8496013450046316
EE87953,Healthy,10000000,11,0.8317136562786208
EE87953,Healthy,10000000,12,0.8478405536353818
EE87953,Healthy,10000000,13,0.854456598065872
EE87953,Healthy,10000000,14,0.8607991860142449
EE87953,Healthy,10000000,15,0.8674960970730162
EE87953,Healthy,10000000,16,0.8510982554284174
EE87953,Healthy,10000000,17,0.8591832653491946
EE87953,Healthy,10000000,18,0.8452714436652289
EE87953,Healthy,10000000,19,0.8571906557286898
EE87953,Healthy,5000000,0,0.7691812329903945
EE87953,Healthy,5000000,1,0.7564432859998913
EE87953,Healthy,5000000,2,0.7343475151156688
EE87953,Healthy,5000000,3,0.761925736890496
EE87953,Healthy,5000000,4,0.7222668148746977
EE87953,Healthy,5000000,5,0.7280975558279843
EE87953,Healthy,5000000,6,0.7572764307610533
EE87953,Healthy,5000000,7,0.7494320916853091
EE87953,Healthy,5000000,8,0.779206780105513
EE87953,Healthy,5000000,9,0.7653196459174884
EE87953,Healthy,5000000,10,0.7445740375376352
EE87953,Healthy,5000000,11,0.7092756985907678
EE87953,Healthy,5000000,12,0.7244630859805026
EE87953,Healthy,5000000,13,0.7653456893367881
EE87953,Healthy,5000000,14,0.7410868810765068
EE87953,Healthy,5000000,15,0.7355186618741215
EE87953,Healthy,5000000,16,0.7312611958868185
EE87953,Healthy,5000000,17,0.7503337880681941
EE87953,Healthy,5000000,18,0.7432186431011621
EE87953,Healthy,5000000,19,0.7455281592431288
EE87953,Healthy,2000000,0,0.6117949839687932
EE87953,Healthy,2000000,1,0.5448180890621999
EE87953,Healthy,2000000,2,0.5855247731139017
EE87953,Healthy,2000000,3,0.5591411654878433
EE87953,Healthy,2000000,4,0.5612549216712936
EE87953,Healthy,2000000,5,0.606301168969483
EE87953,Healthy,2000000,6,0.5563430946161743
EE87953,Healthy,2000000,7,0.5879099691714939
EE87953,Healthy,2000000,8,0.5803001110078325
EE87953,Healthy,2000000,9,0.58556794724674
EE87953,Healthy,2000000,10,0.5706017205546298
EE87953,Healthy,2000000,11,0.5870041841843692
EE87953,Healthy,2000000,12,0.5702781343498404
EE87953,Healthy,2000000,13,0.5692371130877922
EE87953,Healthy,2000000,14,0.5482375007831138
EE87953,Healthy,2000000,15,0.5880234655373008
EE87953,Healthy,2000000,16,0.590778118632191
EE87953,Healthy,2000000,17,0.5872428638555043
EE87953,Healthy,2000000,18,0.5698924421243869
EE87953,Healthy,2000000,19,0.5656794060066435
EE87953,Healthy,1000000,0,0.4422110202515333
EE87953,Healthy,1000000,1,0.4768349328662011
EE87953,Healthy,1000000,2,0.459156575181036
EE87953,Healthy,1000000,3,0.3881238436987513
EE87953,Healthy,1000000,4,0.4619501896453362
EE87953,Healthy,1000000,5,0.481620316529838
EE87953,Healthy,1000000,6,0.5021321050150869
EE87953,Healthy,1000000,7,0.47424234901099405
EE87953,Healthy,1000000,8,0.440645673362068
EE87953,Healthy,1000000,9,0.37033660507864463
EE87953,Healthy,1000000,10,0.43460058424467385
EE87953,Healthy,1000000,11,0.4597529895626337
EE87953,Healthy,1000000,12,0.4532780518639834
